"dateAndTime","name","eventCode"
"2019-05-14 10:27:42","door",0
"2019-05-14 10:27:48","cupboard4",1
"2019-05-14 10:27:49","cup",1
"2019-05-14 10:27:52","cupboard4",0
"2019-05-14 10:27:55","cup",0
"2019-05-14 10:27:59","cupboard2",1
"2019-05-14 10:28:04","cupboard2",0
"2019-05-14 10:28:12","cupboard2",1
"2019-05-14 10:28:16","cupboard2",0
"2019-05-14 10:28:18","kettle",1
"2019-05-14 10:28:32","kettle",0
"2019-05-14 10:28:42","cup",1
"2019-05-14 10:28:53","cup",0
"2019-05-14 10:30:36","cup",1
"2019-05-14 10:30:41","cup",0
"2019-05-14 10:32:36","cup",1
"2019-05-14 10:32:44","cup",0
"2019-05-14 10:33:41","cup",1
"2019-05-14 10:33:44","cup",0
"2019-05-14 10:35:56","cup",1
"2019-05-14 10:36:06","cup",0
"2019-05-14 10:36:30","cup",1
"2019-05-14 10:36:36","cup",0
"2019-05-14 10:37:26","cup",1
"2019-05-14 10:37:28","cup",0
"2019-05-14 10:37:40","cup",1
"2019-05-14 10:37:44","cup",0
"2019-05-14 10:38:10","cup",1
"2019-05-14 10:38:15","cup",0
"2019-05-14 10:38:39","cup",1
"2019-05-14 10:38:40","cup",0
"2019-05-14 10:38:41","cup",1
"2019-05-14 10:38:45","cup",0
"2019-05-14 10:39:09","cup",1
"2019-05-14 10:39:13","cup",0
"2019-05-14 10:40:16","cup",1
"2019-05-14 10:40:19","cup",0
"2019-05-14 10:40:39","cup",1
"2019-05-14 10:40:43","cup",0
"2019-05-14 10:40:47","cup",1
"2019-05-14 10:40:51","cup",0
"2019-05-14 10:41:02","cup",1
"2019-05-14 10:41:29","cup",0
"2019-05-14 10:41:35","door",1
"2019-05-14 10:41:39","door",0
"2019-05-14 10:42:18","door",1
"2019-05-14 10:42:25","cup",1
"2019-05-14 10:42:38","cup",0
"2019-05-14 10:42:53","cup",1
"2019-05-14 10:42:59","cup",0
"2019-05-14 10:43:02","cup",1
"2019-05-14 10:43:05","cupboard2",1
"2019-05-14 10:43:08","cup",0
"2019-05-14 10:43:13","cupboard2",0
"2019-05-14 10:43:20","kettle",1
"2019-05-14 10:43:23","cup",1
"2019-05-14 10:43:36","cup",0
"2019-05-14 10:43:37","cup",1
"2019-05-14 10:43:40","cupboard4",1
"2019-05-14 10:43:41","cup",0
"2019-05-14 10:43:44","cupboard4",0
"2019-05-14 10:43:55","kettle",0
"2019-05-14 10:44:02","door",0
"2019-05-14 10:47:33","door",1
"2019-05-14 10:47:38","door",0
"2019-05-14 10:47:47","cupboard4",1
"2019-05-14 10:47:50","cup",1
"2019-05-14 10:47:51","cupboard4",0
"2019-05-14 10:48:21","cupboard2",1
"2019-05-14 10:48:38","cupboard2",0
"2019-05-14 10:48:56","kettle",1
"2019-05-14 10:49:10","kettle",0
"2019-05-14 10:49:17","cup",0
"2019-05-14 10:52:00","cup",1
"2019-05-14 10:52:04","cup",0
"2019-05-14 10:53:26","cup",1
"2019-05-14 10:53:29","cup",0
"2019-05-14 10:54:41","cup",1
"2019-05-14 10:54:45","cup",0
"2019-05-14 10:55:15","cup",1
"2019-05-14 10:55:19","cup",0
"2019-05-14 10:55:54","cup",1
"2019-05-14 10:55:58","cup",0
"2019-05-14 10:56:41","cup",1
"2019-05-14 10:56:44","cup",0
"2019-05-14 10:57:29","cup",1
"2019-05-14 10:57:34","cup",0
"2019-05-14 10:58:02","cup",1
"2019-05-14 10:58:06","cup",0
"2019-05-14 10:58:46","cup",1
"2019-05-14 10:58:51","cup",0
"2019-05-14 10:59:24","cup",1
"2019-05-14 10:59:27","cup",0
"2019-05-14 11:00:38","cup",1
"2019-05-14 11:00:43","cup",0
"2019-05-14 11:02:09","cup",1
"2019-05-14 11:02:17","cup",0
"2019-05-14 11:02:22","cup",1
"2019-05-14 11:02:27","cup",0
"2019-05-14 11:02:32","door",1
"2019-05-14 11:02:38","door",0
"2019-05-14 11:03:57","door",1
"2019-05-14 11:04:02","cup",1
"2019-05-14 11:04:22","cup",0
"2019-05-14 11:04:32","cup",1
"2019-05-14 11:04:35","cup",0
"2019-05-14 11:04:38","cup",1
"2019-05-14 11:04:46","cup",0
"2019-05-14 11:05:01","cup",1
"2019-05-14 11:05:15","cup",0
"2019-05-14 11:05:18","cup",1
"2019-05-14 11:05:21","cupboard4",1
"2019-05-14 11:05:21","cup",0
"2019-05-14 11:05:25","cupboard4",0
"2019-05-14 11:05:39","door",0
"2019-05-14 11:08:28","door",1
"2019-05-14 11:08:33","door",0
"2019-05-14 11:08:37","cupboard4",1
"2019-05-14 11:08:39","cup",1
"2019-05-14 11:08:40","cupboard4",0
"2019-05-14 11:08:43","cup",0
"2019-05-14 11:08:51","cupboard2",1
"2019-05-14 11:09:08","cupboard2",0
"2019-05-14 11:09:34","kettle",1
"2019-05-14 11:09:43","kettle",0
"2019-05-14 11:09:46","cup",1
"2019-05-14 11:09:51","cup",0
"2019-05-14 11:10:44","cup",1
"2019-05-14 11:10:54","cup",0
"2019-05-14 11:11:15","cup",1
"2019-05-14 11:11:19","cup",0
"2019-05-14 11:11:32","cup",1
"2019-05-14 11:11:37","cup",0
"2019-05-14 11:11:46","cup",1
"2019-05-14 11:11:49","cup",0
"2019-05-14 11:11:57","cup",1
"2019-05-14 11:12:01","cup",0
"2019-05-14 11:12:17","cup",1
"2019-05-14 11:12:24","cup",0
"2019-05-14 11:12:35","cup",1
"2019-05-14 11:12:39","cup",0
"2019-05-14 11:12:46","cup",1
"2019-05-14 11:12:49","cup",0
"2019-05-14 11:13:00","cup",1
"2019-05-14 11:13:04","cup",0
"2019-05-14 11:13:11","cup",1
"2019-05-14 11:13:15","cup",0
"2019-05-14 11:13:21","cup",1
"2019-05-14 11:13:25","cup",0
"2019-05-14 11:13:34","cup",1
"2019-05-14 11:13:37","cup",0
"2019-05-14 11:13:44","cup",1
"2019-05-14 11:13:48","cup",0
"2019-05-14 11:14:03","cup",1
"2019-05-14 11:14:08","cup",0
"2019-05-14 11:14:15","cup",1
"2019-05-14 11:14:19","cup",0
"2019-05-14 11:14:23","cup",1
"2019-05-14 11:14:27","cup",0
"2019-05-14 11:14:33","cup",1
"2019-05-14 11:14:37","cup",0
"2019-05-14 11:14:45","cup",1
"2019-05-14 11:14:49","cup",0
"2019-05-14 11:14:55","cup",1
"2019-05-14 11:15:00","cup",0
"2019-05-14 11:15:05","cup",1
"2019-05-14 11:15:08","cup",0
"2019-05-14 11:15:14","door",1
"2019-05-14 11:15:18","door",0
"2019-05-14 11:15:52","door",0
"2019-05-14 11:15:52","door",1
"2019-05-14 11:18:15","door",1
"2019-05-14 11:18:21","cup",1
"2019-05-14 11:18:46","cup",0
"2019-05-14 11:18:53","cup",1
"2019-05-14 11:18:55","cup",0
"2019-05-14 11:18:58","cup",1
"2019-05-14 11:19:18","cup",0
"2019-05-14 11:19:22","cup",1
"2019-05-14 11:19:36","cup",0
"2019-05-14 11:19:48","cup",1
"2019-05-14 11:19:59","cup",0
"2019-05-14 11:20:02","cup",1
"2019-05-14 11:20:04","cup",0
"2019-05-14 11:20:15","door",0
"2019-05-14 11:25:45","door",1
"2019-05-14 11:25:48","door",0
"2019-05-14 11:25:52","kettle",1
"2019-05-14 11:25:54","kettle",0
"2019-05-14 11:25:57","cupboard4",1
"2019-05-14 11:26:00","cup",1
"2019-05-14 11:26:02","cup",0
"2019-05-14 11:26:05","cupboard4",0
"2019-05-14 11:26:07","cup",1
"2019-05-14 11:26:10","cup",0
"2019-05-14 11:26:15","cupboard2",1
"2019-05-14 11:26:26","cupboard2",0
"2019-05-14 11:26:32","kettle",1
"2019-05-14 11:26:44","kettle",0
"2019-05-14 11:27:16","cup",1
"2019-05-14 11:27:20","cup",0
"2019-05-14 11:28:44","cup",1
"2019-05-14 11:28:48","cup",0
"2019-05-14 11:29:28","cup",1
"2019-05-14 11:29:37","cup",0
"2019-05-14 11:30:47","cup",1
"2019-05-14 11:30:51","cup",0
"2019-05-14 11:31:27","cup",1
"2019-05-14 11:31:32","cup",0
"2019-05-14 11:32:15","cup",1
"2019-05-14 11:32:20","cup",0
"2019-05-14 11:33:07","cup",1
"2019-05-14 11:33:11","cup",0
"2019-05-14 11:33:33","cup",1
"2019-05-14 11:33:37","cup",0
"2019-05-14 11:34:19","cup",1
"2019-05-14 11:34:23","cup",0
"2019-05-14 11:34:59","cup",1
"2019-05-14 11:35:04","cup",0
"2019-05-14 11:35:40","cup",1
"2019-05-14 11:35:43","cup",0
"2019-05-14 11:35:48","cup",1
"2019-05-14 11:35:57","cup",0
"2019-05-14 11:36:01","door",1
"2019-05-14 11:36:05","door",0
"2019-05-14 11:36:57","door",1
"2019-05-14 11:38:40","cup",1
"2019-05-14 11:38:59","cup",0
"2019-05-14 11:39:00","cup",1
"2019-05-14 11:39:03","cup",0
"2019-05-14 11:39:06","cup",1
"2019-05-14 11:39:09","cup",0
"2019-05-14 11:39:11","cup",1
"2019-05-14 11:39:14","cup",0
"2019-05-14 11:39:15","cup",1
"2019-05-14 11:39:20","cup",0
"2019-05-14 11:39:29","door",0
"2019-05-14 11:41:16","door",1
"2019-05-14 11:41:21","door",0
"2019-05-14 11:41:25","cupboard4",1
"2019-05-14 11:41:28","cupboard4",0
"2019-05-14 11:41:28","cup",1
"2019-05-14 11:41:31","cup",0
"2019-05-14 11:41:33","kettle",1
"2019-05-14 11:41:49","kettle",0
"2019-05-14 11:41:52","cupboard3",1
"2019-05-14 11:42:11","cupboard3",0
"2019-05-14 11:42:14","kettle",1
"2019-05-14 11:42:26","kettle",0
"2019-05-14 11:42:28","cup",1
"2019-05-14 11:42:32","cup",0
"2019-05-14 11:43:30","cup",1
"2019-05-14 11:43:48","cup",0
"2019-05-14 11:45:09","cup",1
"2019-05-14 11:45:20","cup",0
"2019-05-14 11:46:24","cup",1
"2019-05-14 11:46:30","cup",0
"2019-05-14 11:47:24","cup",1
"2019-05-14 11:47:29","cup",0
"2019-05-14 11:48:19","cup",1
"2019-05-14 11:48:23","cup",0
"2019-05-14 11:49:05","cup",1
"2019-05-14 11:49:11","cup",0
"2019-05-14 11:50:17","cup",1
"2019-05-14 11:50:22","cup",0
"2019-05-14 11:51:00","cup",1
"2019-05-14 11:51:06","cup",0
"2019-05-14 11:51:38","cup",1
"2019-05-14 11:51:42","cup",0
"2019-05-14 11:52:06","cup",1
"2019-05-14 11:52:09","cup",0
"2019-05-14 11:52:40","cup",1
"2019-05-14 11:52:44","cup",0
"2019-05-14 11:53:41","cup",1
"2019-05-14 11:53:44","cup",0
"2019-05-14 11:53:46","cup",1
"2019-05-14 11:53:49","cup",0
"2019-05-14 11:53:54","door",1
"2019-05-14 11:53:57","door",0
"2019-05-14 11:59:25","door",1
"2019-05-14 11:59:51","cup",1
"2019-05-14 12:00:08","cup",0
"2019-05-14 12:00:12","cup",1
"2019-05-14 12:00:42","cup",0
"2019-05-14 12:00:44","cup",1
"2019-05-14 12:00:56","cup",0
"2019-05-14 12:00:59","cup",1
"2019-05-14 12:01:09","cup",0
"2019-05-14 12:01:10","cup",1
"2019-05-14 12:01:19","cupboard4",1
"2019-05-14 12:01:20","cup",0
"2019-05-14 12:01:22","cupboard4",0
"2019-05-14 12:01:26","door",0
"2019-05-14 12:26:46","door",1
"2019-05-14 13:06:28","door",0
"2019-05-14 13:06:49","door",1
"2019-05-14 13:06:52","door",0
"2019-05-14 13:11:40","door",1
"2019-05-14 13:11:43","door",0
"2019-05-14 13:12:22","door",1
"2019-05-14 13:12:26","door",0
"2019-05-14 13:12:29","kettle",1
"2019-05-14 13:12:39","kettle",0
"2019-05-14 13:12:44","cupboard4",1
"2019-05-14 13:12:46","cup",1
"2019-05-14 13:12:49","cupboard4",0
"2019-05-14 13:12:54","cup",0
"2019-05-14 13:12:56","cupboard2",1
"2019-05-14 13:13:07","cupboard2",0
"2019-05-14 13:14:25","kettle",1
"2019-05-14 13:14:40","kettle",0
"2019-05-14 13:14:54","cup",1
"2019-05-14 13:15:02","cup",0
"2019-05-14 13:19:08","cup",1
"2019-05-14 13:19:18","cup",0
"2019-05-14 13:20:44","cup",1
"2019-05-14 13:20:49","cup",0
"2019-05-14 13:21:29","cup",1
"2019-05-14 13:21:35","cup",0
"2019-05-14 13:22:03","cup",1
"2019-05-14 13:22:08","cup",0
"2019-05-14 13:23:19","cup",1
"2019-05-14 13:23:24","cup",0
"2019-05-14 13:24:50","cup",1
"2019-05-14 13:24:55","cup",0
"2019-05-14 13:26:41","cup",1
"2019-05-14 13:26:46","cup",0
"2019-05-14 13:27:39","cup",1
"2019-05-14 13:27:45","cup",0
"2019-05-14 13:28:06","cup",1
"2019-05-14 13:28:11","cup",0
"2019-05-14 13:28:20","cup",1
"2019-05-14 13:28:25","cup",0
"2019-05-14 13:29:05","cup",1
"2019-05-14 13:29:10","cup",0
"2019-05-14 13:29:15","cup",1
"2019-05-14 13:29:23","cup",0
"2019-05-14 13:29:28","door",1
"2019-05-14 13:29:33","door",0
"2019-05-14 13:30:03","door",1
"2019-05-14 13:30:08","cupboard2",1
"2019-05-14 13:30:10","cupboard3",1
"2019-05-14 13:30:19","cupboard3",0
"2019-05-14 13:30:25","door",0
"2019-05-14 13:31:01","door",1
"2019-05-14 13:31:06","cup",1
"2019-05-14 13:31:38","cup",0
"2019-05-14 13:31:40","cup",1
"2019-05-14 13:31:44","cup",0
"2019-05-14 13:31:56","cup",1
"2019-05-14 13:32:07","cup",0
"2019-05-14 13:32:09","cup",1
"2019-05-14 13:32:19","cup",0
"2019-05-14 13:32:27","cup",1
"2019-05-14 13:32:39","cup",0
"2019-05-14 13:32:40","cup",1
"2019-05-14 13:32:41","cup",0
"2019-05-14 13:32:43","cup",1
"2019-05-14 13:32:46","cupboard4",1
"2019-05-14 13:32:47","cup",0
"2019-05-14 13:32:50","cupboard4",0
"2019-05-14 13:33:02","door",0
"2019-05-14 13:38:59","door",1
"2019-05-14 13:39:35","cupboard2",0
"2019-05-14 13:39:49","door",0
"2019-05-14 13:40:28","door",1
"2019-05-14 13:40:32","door",0
"2019-05-14 13:40:37","kettle",1
"2019-05-14 13:40:38","kettle",0
"2019-05-14 13:40:40","kettle",1
"2019-05-14 13:40:42","kettle",0
"2019-05-14 13:40:47","cupboard4",1
"2019-05-14 13:40:49","cup",1
"2019-05-14 13:40:52","cupboard4",0
"2019-05-14 13:41:12","cupboard2",1
"2019-05-14 13:41:22","cupboard2",0
"2019-05-14 13:41:26","kettle",1
"2019-05-14 13:41:43","kettle",1
"2019-05-14 13:41:43","kettle",0
"2019-05-14 13:41:44","kettle",0
"2019-05-14 13:41:51","cup",0
"2019-05-14 13:47:06","cup",1
"2019-05-14 13:47:09","cup",0
"2019-05-14 13:47:11","cup",1
"2019-05-14 13:47:18","cup",0
"2019-05-14 13:47:59","cup",1
"2019-05-14 13:48:05","cup",0
"2019-05-14 13:48:25","cup",1
"2019-05-14 13:48:32","cup",0
"2019-05-14 13:49:36","cup",1
"2019-05-14 13:49:42","cup",0
"2019-05-14 13:50:12","cup",1
"2019-05-14 13:50:17","cup",0
"2019-05-14 13:51:16","cup",1
"2019-05-14 13:51:23","cup",0
"2019-05-14 13:52:34","cup",1
"2019-05-14 13:52:39","cup",0
"2019-05-14 13:53:56","cup",1
"2019-05-14 13:54:05","cup",0
"2019-05-14 13:54:10","cup",1
"2019-05-14 13:54:18","cup",0
"2019-05-14 13:54:24","door",1
"2019-05-14 13:54:29","door",0
"2019-05-14 13:55:00","door",1
"2019-05-14 13:55:13","door",0
"2019-05-14 13:55:17","door",1
"2019-05-14 13:55:23","cupboard4",1
"2019-05-14 13:55:26","cup",1
"2019-05-14 13:55:40","cup",0
"2019-05-14 13:55:45","cup",1
"2019-05-14 13:55:46","cup",0
"2019-05-14 13:55:48","cup",1
"2019-05-14 13:56:00","cup",0
"2019-05-14 13:56:02","cup",1
"2019-05-14 13:56:05","cup",0
"2019-05-14 13:56:16","door",0
"2019-05-14 13:57:27","door",1
"2019-05-14 13:57:36","cupboard3",1
"2019-05-14 13:57:50","cupboard3",0
"2019-05-14 13:57:56","cup",1
"2019-05-14 13:58:04","cup",0
"2019-05-14 13:58:05","cup",1
"2019-05-14 13:58:08","cup",0
"2019-05-14 13:58:09","cup",1
"2019-05-14 13:58:10","cup",0
"2019-05-14 13:58:12","cup",1
"2019-05-14 13:58:15","cup",0
"2019-05-14 13:58:19","cup",1
"2019-05-14 13:58:20","cup",0
"2019-05-14 13:58:27","cupboard4",0
"2019-05-14 13:59:05","door",0
"2019-05-14 14:01:09","door",1
"2019-05-14 14:01:13","door",0
"2019-05-14 14:01:30","cupboard4",1
"2019-05-14 14:01:33","cup",1
"2019-05-14 14:01:36","cupboard4",0
"2019-05-14 14:01:37","cup",0
"2019-05-14 14:01:40","cupboard2",1
"2019-05-14 14:01:42","cupboard2",0
"2019-05-14 14:01:49","cupboard2",1
"2019-05-14 14:01:53","cupboard2",0
"2019-05-14 14:02:20","kettle",1
"2019-05-14 14:02:21","kettle",1
"2019-05-14 14:02:21","kettle",0
"2019-05-14 14:02:38","kettle",1
"2019-05-14 14:02:38","kettle",0
"2019-05-14 14:02:53","cup",1
"2019-05-14 14:02:58","cup",0
"2019-05-14 14:03:27","cup",1
"2019-05-14 14:03:35","cup",0
"2019-05-14 14:03:54","cup",1
"2019-05-14 14:04:00","cup",0
"2019-05-14 14:04:09","cup",1
"2019-05-14 14:04:18","cup",0
"2019-05-14 14:04:34","cup",1
"2019-05-14 14:04:41","cup",0
"2019-05-14 14:04:49","cup",1
"2019-05-14 14:04:59","cup",0
"2019-05-14 14:05:10","cup",1
"2019-05-14 14:05:18","cup",0
"2019-05-14 14:05:30","cup",1
"2019-05-14 14:05:38","cup",0
"2019-05-14 14:05:48","cup",1
"2019-05-14 14:05:55","cup",0
"2019-05-14 14:06:05","cup",1
"2019-05-14 14:06:13","cup",0
"2019-05-14 14:06:20","cup",1
"2019-05-14 14:06:28","cup",0
"2019-05-14 14:06:42","cup",1
"2019-05-14 14:06:47","cup",0
"2019-05-14 14:07:01","cup",1
"2019-05-14 14:07:05","cup",0
"2019-05-14 14:07:12","cup",1
"2019-05-14 14:07:21","cup",0
"2019-05-14 14:07:36","cup",1
"2019-05-14 14:07:41","cup",0
"2019-05-14 14:07:59","cup",1
"2019-05-14 14:08:04","cup",0
"2019-05-14 14:08:18","cup",1
"2019-05-14 14:08:24","cup",0
"2019-05-14 14:08:38","cup",1
"2019-05-14 14:08:44","cup",0
"2019-05-14 14:08:55","cup",1
"2019-05-14 14:09:02","cup",0
"2019-05-14 14:09:07","cup",1
"2019-05-14 14:09:10","cup",0
"2019-05-14 14:09:16","door",1
"2019-05-14 14:09:19","door",0
"2019-05-14 14:11:16","door",1
"2019-05-14 14:11:20","kettle",0
"2019-05-14 14:11:22","cupboard4",1
"2019-05-14 14:11:25","cup",1
"2019-05-14 14:12:06","cup",0
"2019-05-14 14:12:51","cup",1
"2019-05-14 14:12:59","cup",0
"2019-05-14 14:13:12","cup",1
"2019-05-14 14:13:16","cup",0
"2019-05-14 14:13:18","cup",1
"2019-05-14 14:13:20","cup",0
"2019-05-14 14:13:23","cupboard4",0
"2019-05-14 14:13:30","door",0
"2019-05-14 14:15:02","door",1
"2019-05-14 14:15:06","door",0
"2019-05-14 14:15:10","kettle",0
"2019-05-14 14:15:10","kettle",1
"2019-05-14 14:15:26","cupboard5",1
"2019-05-14 14:15:29","cupboard4",1
"2019-05-14 14:15:29","cup",1
"2019-05-14 14:15:31","cupboard4",0
"2019-05-14 14:15:33","cupboard5",0
"2019-05-14 14:15:35","cup",0
"2019-05-14 14:15:37","cupboard3",1
"2019-05-14 14:15:54","cupboard3",0
"2019-05-14 14:16:21","kettle",1
"2019-05-14 14:16:28","kettle",0
"2019-05-14 14:16:31","cup",1
"2019-05-14 14:16:34","cup",0
"2019-05-14 14:17:29","cup",1
"2019-05-14 14:17:33","cup",0
"2019-05-14 14:18:12","cup",1
"2019-05-14 14:18:18","cup",0
"2019-05-14 14:18:46","cup",1
"2019-05-14 14:18:49","cup",0
"2019-05-14 14:19:31","cup",1
"2019-05-14 14:19:35","cup",0
"2019-05-14 14:20:19","cup",1
"2019-05-14 14:20:22","cup",0
"2019-05-14 14:20:56","cup",1
"2019-05-14 14:21:01","cup",0
"2019-05-14 14:21:25","cup",1
"2019-05-14 14:21:29","cup",0
"2019-05-14 14:21:57","cup",1
"2019-05-14 14:22:02","cup",0
"2019-05-14 14:22:25","cup",1
"2019-05-14 14:22:29","cup",0
"2019-05-14 14:22:51","cup",1
"2019-05-14 14:22:55","cup",0
"2019-05-14 14:23:28","cup",1
"2019-05-14 14:23:32","cup",0
"2019-05-14 14:24:03","cup",1
"2019-05-14 14:24:08","cup",0
"2019-05-14 14:24:17","cup",1
"2019-05-14 14:24:21","cup",0
"2019-05-14 14:24:36","cup",1
"2019-05-14 14:24:40","cup",0
"2019-05-14 14:25:01","cup",1
"2019-05-14 14:25:10","cup",0
"2019-05-14 14:25:14","door",1
"2019-05-14 14:25:18","door",0
"2019-05-14 14:25:43","door",1
"2019-05-14 14:25:49","cup",1
"2019-05-14 14:26:36","cup",0
"2019-05-14 14:26:39","cup",1
"2019-05-14 14:26:43","cupboard4",1
"2019-05-14 14:26:44","cup",0
"2019-05-14 14:26:48","cupboard4",0
"2019-05-14 14:26:56","door",0
"2019-05-14 14:30:01","door",1
"2019-05-14 14:30:05","door",0
"2019-05-14 14:30:09","kettle",1
"2019-05-14 14:30:11","kettle",0
"2019-05-14 14:30:14","cupboard4",1
"2019-05-14 14:30:17","cup",1
"2019-05-14 14:30:19","cupboard4",0
"2019-05-14 14:30:22","cup",0
"2019-05-14 14:30:30","cupboard2",1
"2019-05-14 14:30:45","cupboard2",0
"2019-05-14 14:30:53","kettle",1
"2019-05-14 14:31:07","kettle",0
"2019-05-14 14:31:45","cup",1
"2019-05-14 14:31:50","cup",0
"2019-05-14 14:32:24","cup",1
"2019-05-14 14:32:29","cup",0
"2019-05-14 14:32:47","cup",1
"2019-05-14 14:32:58","cup",0
"2019-05-14 14:33:42","cup",1
"2019-05-14 14:33:54","cup",0
"2019-05-14 14:34:07","cup",1
"2019-05-14 14:34:12","cup",0
"2019-05-14 14:34:50","cup",1
"2019-05-14 14:35:04","cup",0
"2019-05-14 14:35:36","cup",1
"2019-05-14 14:35:43","cup",0
"2019-05-14 14:35:57","cup",1
"2019-05-14 14:36:01","cup",0
"2019-05-14 14:36:26","cup",1
"2019-05-14 14:36:30","cup",0
"2019-05-14 14:37:00","cup",1
"2019-05-14 14:37:04","cup",0
"2019-05-14 14:37:29","cup",1
"2019-05-14 14:37:33","cup",0
"2019-05-14 14:38:06","cup",1
"2019-05-14 14:38:12","cup",0
"2019-05-14 14:38:29","cup",1
"2019-05-14 14:38:44","cup",0
"2019-05-14 14:38:54","cup",1
"2019-05-14 14:38:58","cup",0
"2019-05-14 14:39:09","cup",1
"2019-05-14 14:39:18","cup",0
"2019-05-14 14:39:23","door",1
"2019-05-14 14:39:29","door",0
"2019-05-14 14:39:51","door",1
"2019-05-14 14:39:56","cup",1
"2019-05-14 14:40:15","cup",0
"2019-05-14 14:40:16","cup",1
"2019-05-14 14:40:17","cup",0
"2019-05-14 14:40:23","cup",1
"2019-05-14 14:40:26","cupboard4",1
"2019-05-14 14:40:27","cup",0
"2019-05-14 14:40:29","cupboard4",0
"2019-05-14 14:40:35","door",0
"2019-05-14 14:42:21","door",1
"2019-05-14 14:42:25","door",0
"2019-05-14 14:42:51","cupboard4",1
"2019-05-14 14:42:54","cupboard4",0
"2019-05-14 14:43:00","cupboard3",1
"2019-05-14 14:43:03","cupboard3",0
"2019-05-14 14:43:37","kettle",1
"2019-05-14 14:43:39","cup",1
"2019-05-14 14:43:48","cup",0
"2019-05-14 14:43:50","kettle",0
"2019-05-14 14:43:56","cup",1
"2019-05-14 14:44:09","cup",0
"2019-05-14 14:44:27","cup",1
"2019-05-14 14:44:31","cup",0
"2019-05-14 14:44:43","cup",1
"2019-05-14 14:44:46","cup",1
"2019-05-14 14:44:46","cup",0
"2019-05-14 14:44:47","cup",0
"2019-05-14 14:45:13","cup",1
"2019-05-14 14:45:16","cup",0
"2019-05-14 14:45:23","cup",1
"2019-05-14 14:45:27","cup",0
"2019-05-14 14:45:42","cup",1
"2019-05-14 14:45:44","cup",0
"2019-05-14 14:46:18","cup",1
"2019-05-14 14:46:21","cup",0
"2019-05-14 14:47:00","cup",1
"2019-05-14 14:47:03","cup",0
"2019-05-14 14:47:29","cup",1
"2019-05-14 14:47:32","cup",0
"2019-05-14 14:47:52","cup",1
"2019-05-14 14:47:55","cup",0
"2019-05-14 14:48:20","cup",1
"2019-05-14 14:48:30","cup",0
"2019-05-14 14:49:03","cup",1
"2019-05-14 14:49:14","cup",0
"2019-05-14 14:49:49","cup",1
"2019-05-14 14:49:59","cup",0
"2019-05-14 14:50:16","cup",1
"2019-05-14 14:50:19","cup",0
"2019-05-14 14:50:38","cup",1
"2019-05-14 14:50:47","cup",0
"2019-05-14 14:50:51","cup",1
"2019-05-14 14:50:54","cup",0
"2019-05-14 14:51:13","cup",1
"2019-05-14 14:51:21","cup",0
"2019-05-14 14:51:33","cup",1
"2019-05-14 14:51:53","cup",0
"2019-05-14 14:52:05","cup",1
"2019-05-14 14:52:29","cup",0
"2019-05-14 14:52:31","cup",1
"2019-05-14 14:52:34","cup",0
"2019-05-14 14:52:38","door",1
"2019-05-14 14:52:42","door",0
"2019-05-14 14:52:56","door",1
"2019-05-14 14:56:00","cupboard4",1
"2019-05-14 14:56:02","cup",1
"2019-05-14 14:56:13","cup",0
"2019-05-14 14:56:18","cup",1
"2019-05-14 14:56:36","cup",0
"2019-05-14 14:56:38","cupboard4",0
"2019-05-14 14:56:47","door",0
"2019-05-14 14:57:45","door",1
"2019-05-14 14:57:48","door",0
"2019-05-14 14:57:53","cupboard4",1
"2019-05-14 14:57:57","cupboard4",0
